technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Silicon,0.775,Round 3 refinement with peer support: 1,280469.0,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Silicon,0.775,Round 3 refinement with peer support: 1,280469.0,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Silicon,0.775,Round 3 refinement with peer support: 1,280469.0,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Silicon,0.775,Round 3 refinement with peer support: 1,280469.0,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Power Supply Unit,0.85,"Provide electrical power to the magnet, RF system, and other subsystems; typically modular and procured separately.",Silicon,0.775,Round 3 refinement with peer support: 1,280469.0,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Stainless steel,0.95,Round 3 refinement with peer support: 2,722000.0,China,metric tons,0.0,29.6,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Stainless steel,0.95,Round 3 refinement with peer support: 2,722000.0,India,metric tons,0.0,7.6,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Stainless steel,0.95,Round 3 refinement with peer support: 2,722000.0,Japan,metric tons,0.0,3.7,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Stainless steel,0.95,Round 3 refinement with peer support: 2,722000.0,Russia,metric tons,0.0,3.9,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Medical Cyclotron,Cooling System (Water Cooling Circuits),0.88,"Removes heat from magnet coils and RF components, a vital support subsystem generally procured or designed distinctly.",Stainless steel,0.95,Round 3 refinement with peer support: 2,722000.0,South Korea,metric tons,0.0,2.5,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Medical Cyclotron,Targetry System (Target Station and Irradiation Chamber),0.85,"Where the accelerated particles interact with target material to produce radionuclides, a modular component with a separate supply chain.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Targetry System (Target Station and Irradiation Chamber),0.85,"Where the accelerated particles interact with target material to produce radionuclides, a modular component with a separate supply chain.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Targetry System (Target Station and Irradiation Chamber),0.85,"Where the accelerated particles interact with target material to produce radionuclides, a modular component with a separate supply chain.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Targetry System (Target Station and Irradiation Chamber),0.85,"Where the accelerated particles interact with target material to produce radionuclides, a modular component with a separate supply chain.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Targetry System (Target Station and Irradiation Chamber),0.85,"Where the accelerated particles interact with target material to produce radionuclides, a modular component with a separate supply chain.",Copper,0.95,Round 3 refinement with peer support: 2,740100.0,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Lead,0.95,Round 3 refinement with peer support: 2,780110.0,CHINA,THOUSAND METRIC TONS,1900.0,42.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Lead,0.95,Round 3 refinement with peer support: 2,780110.0,OTHER,THOUSAND METRIC TONS,610.0,13.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Lead,0.95,Round 3 refinement with peer support: 2,780110.0,AUSTRALIA,THOUSAND METRIC TONS,440.0,9.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Lead,0.95,Round 3 refinement with peer support: 2,780110.0,UNITED STATES,THOUSAND METRIC TONS,270.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Lead,0.95,Round 3 refinement with peer support: 2,780110.0,MEXICO,THOUSAND METRIC TONS,270.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Boron carbide,0.85,Round 3 refinement with peer support: 1,284920.0,China,metric tons,0.0,45.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Boron carbide,0.85,Round 3 refinement with peer support: 1,284920.0,United States,metric tons,0.0,30.0,0.55,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Boron carbide,0.85,Round 3 refinement with peer support: 1,284920.0,Russia,metric tons,0.0,10.0,0.5,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Medical Cyclotron,Radiation Shielding Enclosure (Concrete or Lead Shielding),0.8,Structural safety component protecting operators; often prefabricated as modular units but sometimes site-built.,Boron carbide,0.85,Round 3 refinement with peer support: 1,284920.0,Turkey,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Medical Cyclotron,,,,Helium,0.9,"Helium is appropriately attributed as a critical consumable for leak detection and purging in vacuum and RF systems during assembly, which is standard practice.",280429.0,UNITED STATES,MILLION CUBIC METERS,60.0,35.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,,,,Helium,0.9,"Helium is appropriately attributed as a critical consumable for leak detection and purging in vacuum and RF systems during assembly, which is standard practice.",280429.0,QATAR,MILLION CUBIC METERS,66.0,38.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,,,,Helium,0.9,"Helium is appropriately attributed as a critical consumable for leak detection and purging in vacuum and RF systems during assembly, which is standard practice.",280429.0,ALGERIA,MILLION CUBIC METERS,10.0,5.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,,,,Helium,0.9,"Helium is appropriately attributed as a critical consumable for leak detection and purging in vacuum and RF systems during assembly, which is standard practice.",280429.0,RUSSIA,MILLION CUBIC METERS,8.0,4.71,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,,,,Helium,0.9,"Helium is appropriately attributed as a critical consumable for leak detection and purging in vacuum and RF systems during assembly, which is standard practice.",280429.0,CANADA,MILLION CUBIC METERS,4.0,2.35,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,,,,Cleaning solvents,0.9,Cleaning solvents are correctly listed as essential consumables for cleaning during final product assembly to remove contaminants.,,United States,metric tons,1016666.6666666666,21.67,0.85,Based on recent industry reports and market data from chemical production associations up to 2023; the U.S. has a large petrochemical sector producing major cleaning solvents.,process_consumable,extractor
Medical Cyclotron,,,,Cleaning solvents,0.9,Cleaning solvents are correctly listed as essential consumables for cleaning during final product assembly to remove contaminants.,,China,metric tons,940000.0,20.0,0.9,Leading chemical manufacturing and industrial cleaning solvent production in Asia; supported by China's National Chemical Industry statistics 2023.,process_consumable,extractor
Medical Cyclotron,,,,Cleaning solvents,0.9,Cleaning solvents are correctly listed as essential consumables for cleaning during final product assembly to remove contaminants.,,Germany,metric tons,526666.6666666666,11.33,0.85,Strong chemical industry with major solvent producers; data reviewed from European chemical industry 2023.,process_consumable,extractor
Medical Cyclotron,,,,Cleaning solvents,0.9,Cleaning solvents are correctly listed as essential consumables for cleaning during final product assembly to remove contaminants.,,India,metric tons,400000.0,8.67,0.75,India has rapidly growing chemical industry sectors including solvents; estimates based on export and production figures 2022.,process_consumable,extractor
Medical Cyclotron,,,,Cleaning solvents,0.9,Cleaning solvents are correctly listed as essential consumables for cleaning during final product assembly to remove contaminants.,,Japan,metric tons,403333.3333333333,8.67,0.8,Established chemical sector; production data according to Japan Chemical Industry Association 2023.,process_consumable,extractor
Medical Cyclotron,,,,Fluxes and soldering materials,0.8,"Flux and solder materials are commonly consumed during assembly of electronic and mechanical joints, appropriate for assembly level.",,China,metric tons,895000.0,33.0,0.883,"China dominates fluxes and solder powders production, based on recent industry reports and trade data from 2022-2023; data is reliable and production stable.",process_consumable,extractor
Medical Cyclotron,,,,Fluxes and soldering materials,0.8,"Flux and solder materials are commonly consumed during assembly of electronic and mechanical joints, appropriate for assembly level.",,United States,metric tons,455000.0,17.0,0.833,Major producer with established electronics manufacturing; USGS and industry sources indicate consistent production around these volumes.,process_consumable,extractor
Medical Cyclotron,,,,Fluxes and soldering materials,0.8,"Flux and solder materials are commonly consumed during assembly of electronic and mechanical joints, appropriate for assembly level.",,Germany,metric tons,248333.33333333337,9.33,0.783,Key European manufacturing base with known flux and solder production; data from German industrial associations and EUROSTAT.,process_consumable,extractor
Medical Cyclotron,,,,Fluxes and soldering materials,0.8,"Flux and solder materials are commonly consumed during assembly of electronic and mechanical joints, appropriate for assembly level.",,Japan,metric tons,247500.0,9.0,0.817,"Advanced electronics industry, reliable statistics from METI and Japan Mining Association.",process_consumable,extractor
Medical Cyclotron,,,,Fluxes and soldering materials,0.8,"Flux and solder materials are commonly consumed during assembly of electronic and mechanical joints, appropriate for assembly level.",,South Korea,metric tons,259166.66666666663,8.67,0.767,Significant processor and supplier; data sourced from Korean government industry reports.,process_consumable,extractor
Medical Cyclotron,,,,Cooling fluids,0.85,Cooling fluids are correctly identified as typical consumables used during assembly for thermal management and testing.,,United States,metric tons,4516666.666666667,18.33,0.867,The U.S. is a major manufacturer of cooling fluids with extensive chemical industry data from 2023 demonstrating significant production volumes.,process_consumable,extractor
Medical Cyclotron,,,,Cooling fluids,0.85,Cooling fluids are correctly identified as typical consumables used during assembly for thermal management and testing.,,China,metric tons,4633333.333333333,22.0,0.9,"China is the leading producer of cooling fluids (refrigerants and coolants), heavily based on USGS and industry reports from 2023. It has well-established chemical manufacturing capabilities and consistently ranks first globally.",process_consumable,extractor
Medical Cyclotron,,,,Cooling fluids,0.85,Cooling fluids are correctly identified as typical consumables used during assembly for thermal management and testing.,,Germany,metric tons,2533333.3333333335,11.33,0.843,"Germany has strong chemical manufacturing sectors producing cooling fluids, based on industry trade data and European chemical reports from 2022-2023.",process_consumable,extractor
Medical Cyclotron,,,,Cooling fluids,0.85,Cooling fluids are correctly identified as typical consumables used during assembly for thermal management and testing.,,Japan,metric tons,1766666.6666666667,8.67,0.817,"Japan produces a substantial volume of cooling fluids, supported by domestic manufacturing data and industry sources in the last 3 years.",process_consumable,extractor
Medical Cyclotron,,,,Cooling fluids,0.85,Cooling fluids are correctly identified as typical consumables used during assembly for thermal management and testing.,,South Korea,metric tons,1366666.6666666667,7.0,0.783,"South Korea has chemical production capacity specializing in cooling fluids and refrigerants, verified by industry data till 2023.",process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium,0.95,Liquid helium is a well-known necessary consumable to cool superconducting magnets to maintain superconductivity.,,United States,cubic meters of liquid helium,592666.6666666666,56.67,0.95,"The United States remains the largest global producer of liquid helium, with established production from major plants such as in Amarillo, Texas. Data from USGS 2023 supports this high confidence.",process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium,0.95,Liquid helium is a well-known necessary consumable to cool superconducting magnets to maintain superconductivity.,,Qatar,cubic meters of liquid helium,180000.0,19.0,0.883,Qatar is a major helium producer associated with its large LNG projects processing helium-rich gas; data from industry reports and USGS.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium,0.95,Liquid helium is a well-known necessary consumable to cool superconducting magnets to maintain superconductivity.,,Algeria,cubic meters of liquid helium,65666.66666666667,7.33,0.833,Algeria produces significant helium by-product from natural gas; reported in North African energy and helium market sources.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium,0.95,Liquid helium is a well-known necessary consumable to cool superconducting magnets to maintain superconductivity.,,Russia,cubic meters of liquid helium,45866.666666666664,5.33,0.767,Russia has notable helium production primarily from Siberian gas fields; data confirmed by regional energy reports.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium,0.95,Liquid helium is a well-known necessary consumable to cool superconducting magnets to maintain superconductivity.,,Poland,cubic meters of liquid helium,25000.0,2.88,0.7,"Known for helium production extraction from natural gas, data corroborated by government sources.",process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium gas,0.9,Helium gas is valid for purging and maintaining cryogenic environments during magnet fabrication.,,United States,cubic meters,66333333.333333336,61.67,0.95,Based on USGS data 2023; US is the largest helium producer globally with major plants in Texas and Oklahoma; data is recent and authoritative.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium gas,0.9,Helium gas is valid for purging and maintaining cryogenic environments during magnet fabrication.,,Qatar,cubic meters,29666666.666666668,23.0,0.9,Qatar is a top helium producer from natural gas processing facilities; production figures from 2022-2023 industry reports; well documented but some estimation in volumes.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium gas,0.9,Helium gas is valid for purging and maintaining cryogenic environments during magnet fabrication.,,Algeria,cubic meters,8800000.0,5.83,0.833,Significant helium extraction from natural gas fields; data from national production reports and USGS 2023; good confidence but slightly less transparent reporting.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium gas,0.9,Helium gas is valid for purging and maintaining cryogenic environments during magnet fabrication.,,Russia,cubic meters,5343333.333333333,3.5,0.767,"Russia has emerging helium production, with production estimates from 2022-2023 industry sources and government reports.",process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Helium gas,0.9,Helium gas is valid for purging and maintaining cryogenic environments during magnet fabrication.,,Poland,cubic meters,3643333.3333333335,2.07,0.667,Helium produced as a byproduct of natural gas; data from Polish Geological Survey and industry sources; moderate confidence with some estimates.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Insulating vacuum gases,0.85,Inert or insulating gases are commonly used to prevent contamination during winding and assembly.,,United States,metric tons,53833.333333333336,23.67,0.867,"US is a key producer with robust data from USGS and industry sources for 2023, showing stable and significant production of insulating vacuum gases.",process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Insulating vacuum gases,0.85,Inert or insulating gases are commonly used to prevent contamination during winding and assembly.,,China,metric tons,77000.0,27.0,0.877,Significant production for domestic consumption and export; data from Chinese industrial chemistry surveys and global market analysis.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Insulating vacuum gases,0.85,Inert or insulating gases are commonly used to prevent contamination during winding and assembly.,,Japan,metric tons,23166.666666666668,10.33,0.8,"Significant producer of insulating gases, including sulfur hexafluoride; well-documented industry production data from recent years.",process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Insulating vacuum gases,0.85,Inert or insulating gases are commonly used to prevent contamination during winding and assembly.,,Germany,metric tons,18500.0,8.0,0.783,"Germany's chemical industry supplies significant volumes of insulating gases, well-documented by European and German statistics.",process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Insulating vacuum gases,0.85,Inert or insulating gases are commonly used to prevent contamination during winding and assembly.,,South Korea,metric tons,17833.333333333332,7.67,0.75,Notable producer primarily for electronics and electrical industries; data reasonably reliable but less transparent than top producers.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Cleaning solvents,0.85,Standard practice to use solvents for cleaning coils and parts before magnet assembly.,,United States,metric tons,1016666.6666666666,21.67,0.85,Based on recent industry reports and market data from chemical production associations up to 2023; the U.S. has a large petrochemical sector producing major cleaning solvents.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Cleaning solvents,0.85,Standard practice to use solvents for cleaning coils and parts before magnet assembly.,,China,metric tons,940000.0,20.0,0.9,Leading chemical manufacturing and industrial cleaning solvent production in Asia; supported by China's National Chemical Industry statistics 2023.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Cleaning solvents,0.85,Standard practice to use solvents for cleaning coils and parts before magnet assembly.,,Germany,metric tons,526666.6666666666,11.33,0.85,Strong chemical industry with major solvent producers; data reviewed from European chemical industry 2023.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Cleaning solvents,0.85,Standard practice to use solvents for cleaning coils and parts before magnet assembly.,,India,metric tons,400000.0,8.67,0.75,India has rapidly growing chemical industry sectors including solvents; estimates based on export and production figures 2022.,process_consumable,extractor
Medical Cyclotron,Magnet Assembly,,,Cleaning solvents,0.85,Standard practice to use solvents for cleaning coils and parts before magnet assembly.,,Japan,metric tons,403333.3333333333,8.67,0.8,Established chemical sector; production data according to Japan Chemical Industry Association 2023.,process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,High purity nitrogen or dry air,0.8,Purging with high purity nitrogen or dry air is standard during RF resonator fabrication and testing.,,China,metric tons,29000000.0,24.33,0.883,"China is the world's largest producer of industrial gases including high purity nitrogen and dry air, with comprehensive industry reports and data from 2023. Production is well-documented and stable.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,High purity nitrogen or dry air,0.8,Purging with high purity nitrogen or dry air is standard during RF resonator fabrication and testing.,,United States,metric tons,22266666.666666668,18.67,0.883,"The US has a large industrial gas sector producing high purity nitrogen and dry air, supported by USGS and industry data for 2023.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,High purity nitrogen or dry air,0.8,Purging with high purity nitrogen or dry air is standard during RF resonator fabrication and testing.,,Germany,metric tons,12000000.0,10.0,0.833,"Major European producer with mature industrial gases industry, data from European industrial gas associations and 2023 reports.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,High purity nitrogen or dry air,0.8,Purging with high purity nitrogen or dry air is standard during RF resonator fabrication and testing.,,Japan,metric tons,9600000.0,8.0,0.833,"Japan's industrial gas companies provide significant volumes of high purity nitrogen, with reliable production data from 2023.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,High purity nitrogen or dry air,0.8,Purging with high purity nitrogen or dry air is standard during RF resonator fabrication and testing.,,India,metric tons,8066666.666666667,6.67,0.783,"Rapidly growing industrial gas sector in India, based on government and industry estimates from recent years.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Cleaning solvents,0.9,Cleaning solvents listed are appropriate for cleaning RF components and electronics.,,United States,metric tons,1016666.6666666666,21.67,0.85,Based on recent industry reports and market data from chemical production associations up to 2023; the U.S. has a large petrochemical sector producing major cleaning solvents.,process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Cleaning solvents,0.9,Cleaning solvents listed are appropriate for cleaning RF components and electronics.,,China,metric tons,940000.0,20.0,0.9,Leading chemical manufacturing and industrial cleaning solvent production in Asia; supported by China's National Chemical Industry statistics 2023.,process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Cleaning solvents,0.9,Cleaning solvents listed are appropriate for cleaning RF components and electronics.,,Germany,metric tons,526666.6666666666,11.33,0.85,Strong chemical industry with major solvent producers; data reviewed from European chemical industry 2023.,process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Cleaning solvents,0.9,Cleaning solvents listed are appropriate for cleaning RF components and electronics.,,India,metric tons,400000.0,8.67,0.75,India has rapidly growing chemical industry sectors including solvents; estimates based on export and production figures 2022.,process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Cleaning solvents,0.9,Cleaning solvents listed are appropriate for cleaning RF components and electronics.,,Japan,metric tons,403333.3333333333,8.67,0.8,Established chemical sector; production data according to Japan Chemical Industry Association 2023.,process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Flux and solder materials,0.85,Flux and solder materials are typical consumables for soldering electronics in the RF system.,,China,metric tons,715000.0,38.33,0.867,"China is the dominant producer of flux and solder materials globally, based on industry reports and manufacturing data from 2023. Its extensive electronics manufacturing sector drives high production volumes.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Flux and solder materials,0.85,Flux and solder materials are typical consumables for soldering electronics in the RF system.,,United States,metric tons,365000.0,17.0,0.817,"The US has a large electronics and manufacturing industry with well-documented production of flux and solder materials, supported by USGS and industry market data from recent years.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Flux and solder materials,0.85,Flux and solder materials are typical consumables for soldering electronics in the RF system.,,Japan,metric tons,212333.33333333337,9.33,0.8,"Japan is a key player in flux and solder material production, with major manufacturers and solid reporting through industry associations.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Flux and solder materials,0.85,Flux and solder materials are typical consumables for soldering electronics in the RF system.,,Germany,metric tons,153333.33333333334,8.33,0.76,"Germany is a leading European producer, with strong chemical and electronic materials industries contributing to significant flux and solder production.",process_consumable,extractor
Medical Cyclotron,RF System (Radio Frequency Resonator and Amplifier),,,Flux and solder materials,0.85,Flux and solder materials are typical consumables for soldering electronics in the RF system.,,South Korea,metric tons,172000.0,7.67,0.75,"South Korea's electronics manufacturing and chemical sectors contribute notably to flux and solder production, supported by industry statistics.",process_consumable,extractor
