technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,282890.0,China,metric tons,0.0,20.0,0.55,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,282890.0,Japan,metric tons,0.0,15.0,0.55,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,282890.0,South Korea,metric tons,0.0,10.0,0.5,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,China,metric tons,4700000.0,40.0,0.883,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,United States,metric tons,1660000.0,14.0,0.843,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,Germany,metric tons,1266666.6666666667,12.33,0.81,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,India,metric tons,840000.0,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Electron Gun and Electron Optics Column,0.98,"Strong consensus from multiple agents combining electron gun and optics column as an integrated component, with very high confidence and peer support.",Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,Japan,metric tons,893333.3333333334,7.67,0.783,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Aluminum,0.883,Round 3 refinement with peer support: 2,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Aluminum,0.883,Round 3 refinement with peer support: 2,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Aluminum,0.883,Round 3 refinement with peer support: 2,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Aluminum,0.883,Round 3 refinement with peer support: 2,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Aluminum,0.883,Round 3 refinement with peer support: 2,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Borosilicate glass,0.883,Round 3 refinement with peer support: 2,700800.0,China,metric tons,4700000.0,40.0,0.883,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Borosilicate glass,0.883,Round 3 refinement with peer support: 2,700800.0,United States,metric tons,1660000.0,14.0,0.843,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Borosilicate glass,0.883,Round 3 refinement with peer support: 2,700800.0,Germany,metric tons,1266666.6666666667,12.33,0.81,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Borosilicate glass,0.883,Round 3 refinement with peer support: 2,700800.0,India,metric tons,840000.0,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Borosilicate glass,0.883,Round 3 refinement with peer support: 2,700800.0,Japan,metric tons,893333.3333333334,7.67,0.783,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Argon,0.7,Round 3 refinement with peer support: 0,280421.0,China,metric tons,468333.3333333333,30.5,0.73,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Argon,0.7,Round 3 refinement with peer support: 0,280421.0,United States,metric tons,240666.66666666663,16.07,0.767,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Argon,0.7,Round 3 refinement with peer support: 0,280421.0,Russia,metric tons,147666.66666666666,9.93,0.67,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Argon,0.7,Round 3 refinement with peer support: 0,280421.0,India,metric tons,135000.0,9.17,0.7,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Argon,0.7,Round 3 refinement with peer support: 0,280421.0,Japan,metric tons,108500.0,7.27,0.747,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,China,metric tons,19133.333333333332,42.33,0.867,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,United States,metric tons,6533.333333333333,16.67,0.8,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,Russia,metric tons,7933.333333333333,13.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,Japan,metric tons,3733.3333333333335,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,Germany,metric tons,2266.6666666666665,4.67,0.7,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Ammonium fluoride,0.7,Round 3 refinement with peer support: 0,282619.0,China,metric tons,0.0,65.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Ammonium fluoride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Ammonium fluoride,0.7,Round 3 refinement with peer support: 0,282619.0,United States,metric tons,0.0,15.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Ammonium fluoride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Ammonium fluoride,0.7,Round 3 refinement with peer support: 0,282619.0,India,metric tons,0.0,8.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Ammonium fluoride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Ammonium fluoride,0.7,Round 3 refinement with peer support: 0,282619.0,Japan,metric tons,0.0,7.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Ammonium fluoride,constituent,
Cryo-Electron Microscope,Cryogenic Sample Holder and Stage,0.95,"Clear agreement on the critical need for cryo sample holder and stage to maintain specimen integrity at cryogenic temperatures, supported by 3 agents with high confidence.",Ammonium fluoride,0.7,Round 3 refinement with peer support: 0,282619.0,Germany,metric tons,0.0,5.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Ammonium fluoride,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Argon,0.883,Round 3 refinement with peer support: 2,280421.0,China,metric tons,468333.3333333333,30.5,0.73,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Argon,0.883,Round 3 refinement with peer support: 2,280421.0,United States,metric tons,240666.66666666663,16.07,0.767,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Argon,0.883,Round 3 refinement with peer support: 2,280421.0,Russia,metric tons,147666.66666666666,9.93,0.67,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Argon,0.883,Round 3 refinement with peer support: 2,280421.0,India,metric tons,135000.0,9.17,0.7,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Argon,0.883,Round 3 refinement with peer support: 2,280421.0,Japan,metric tons,108500.0,7.27,0.747,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,China,metric tons,4700000.0,40.0,0.883,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,United States,metric tons,1660000.0,14.0,0.843,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,Germany,metric tons,1266666.6666666667,12.33,0.81,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,India,metric tons,840000.0,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Borosilicate glass,0.7,Round 3 refinement with peer support: 0,700800.0,Japan,metric tons,893333.3333333334,7.67,0.783,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Boron nitride,0.85,Round 3 refinement with peer support: 1,285000.0,China,metric tons,19133.333333333332,42.33,0.867,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Boron nitride,0.85,Round 3 refinement with peer support: 1,285000.0,United States,metric tons,6533.333333333333,16.67,0.8,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Boron nitride,0.85,Round 3 refinement with peer support: 1,285000.0,Russia,metric tons,7933.333333333333,13.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Boron nitride,0.85,Round 3 refinement with peer support: 1,285000.0,Japan,metric tons,3733.3333333333335,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Boron nitride,0.85,Round 3 refinement with peer support: 1,285000.0,Germany,metric tons,2266.6666666666665,4.67,0.7,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum oxide,0.7,Round 3 refinement with peer support: 0,281820.0,China,metric tons,73500000.0,54.67,0.92,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum oxide,0.7,Round 3 refinement with peer support: 0,281820.0,Australia,metric tons,19733333.333333332,14.67,0.9,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum oxide,0.7,Round 3 refinement with peer support: 0,281820.0,India,metric tons,6966666.666666667,5.17,0.843,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum oxide,0.7,Round 3 refinement with peer support: 0,281820.0,Brazil,metric tons,9300000.0,6.93,0.837,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Escape Egress Equipment System,0.92,Critical for maintaining electron beam path and specimen environment; supported by strong consensus with average 0.92 confidence.,Aluminum oxide,0.7,Round 3 refinement with peer support: 0,281820.0,United States,metric tons,3500000.0,2.6,0.88,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum oxide,0.8,Round 3 refinement with peer support: 1,281820.0,China,metric tons,73500000.0,54.67,0.92,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum oxide,0.8,Round 3 refinement with peer support: 1,281820.0,Australia,metric tons,19733333.333333332,14.67,0.9,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum oxide,0.8,Round 3 refinement with peer support: 1,281820.0,India,metric tons,6966666.666666667,5.17,0.843,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum oxide,0.8,Round 3 refinement with peer support: 1,281820.0,Brazil,metric tons,9300000.0,6.93,0.837,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum oxide,0.8,Round 3 refinement with peer support: 1,281820.0,United States,metric tons,3500000.0,2.6,0.88,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum gallium arsenide,0.9,Round 3 refinement with peer support: 2,282890.0,United States,metric tons,0.0,30.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum gallium arsenide,0.9,Round 3 refinement with peer support: 2,282890.0,Taiwan,metric tons,0.0,25.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum gallium arsenide,0.9,Round 3 refinement with peer support: 2,282890.0,China,metric tons,0.0,20.0,0.55,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum gallium arsenide,0.9,Round 3 refinement with peer support: 2,282890.0,Japan,metric tons,0.0,15.0,0.55,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum gallium arsenide,0.9,Round 3 refinement with peer support: 2,282890.0,South Korea,metric tons,0.0,10.0,0.5,LLM fallback cache (previously computed) - no USGS data available for Aluminum gallium arsenide,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Borosilicate glass,0.95,Round 3 refinement with peer support: 2,700800.0,China,metric tons,4700000.0,40.0,0.883,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Borosilicate glass,0.95,Round 3 refinement with peer support: 2,700800.0,United States,metric tons,1660000.0,14.0,0.843,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Borosilicate glass,0.95,Round 3 refinement with peer support: 2,700800.0,Germany,metric tons,1266666.6666666667,12.33,0.81,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Borosilicate glass,0.95,Round 3 refinement with peer support: 2,700800.0,India,metric tons,840000.0,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Borosilicate glass,0.95,Round 3 refinement with peer support: 2,700800.0,Japan,metric tons,893333.3333333334,7.67,0.783,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum,0.85,Round 3 refinement with peer support: 1,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum,0.85,Round 3 refinement with peer support: 1,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum,0.85,Round 3 refinement with peer support: 1,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum,0.85,Round 3 refinement with peer support: 1,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Aluminum,0.85,Round 3 refinement with peer support: 1,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
