agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
9,d4v1v1,Hydroponic Systems,Solution Deposit,0.94,Strong consensus with 4 agents supporting it and average confidence of 0.94. Essential for nutrient storage in hydroponics.,Polypropylene,0.65,"Common alternative for reservoirs, offering similar resistance but less used than polyethylene.",390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Solution Deposit,0.94,Strong consensus with 4 agents supporting it and average confidence of 0.94. Essential for nutrient storage in hydroponics.,Polypropylene,0.65,"Common alternative for reservoirs, offering similar resistance but less used than polyethylene.",390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Solution Deposit,0.94,Strong consensus with 4 agents supporting it and average confidence of 0.94. Essential for nutrient storage in hydroponics.,Polypropylene,0.65,"Common alternative for reservoirs, offering similar resistance but less used than polyethylene.",390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Solution Deposit,0.94,Strong consensus with 4 agents supporting it and average confidence of 0.94. Essential for nutrient storage in hydroponics.,Polypropylene,0.65,"Common alternative for reservoirs, offering similar resistance but less used than polyethylene.",390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Silicon,1.0,Core semiconductor material essential for integrated circuits and microcontrollers in automation controllers.,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Silicon,1.0,Core semiconductor material essential for integrated circuits and microcontrollers in automation controllers.,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Silicon,1.0,Core semiconductor material essential for integrated circuits and microcontrollers in automation controllers.,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Silicon,1.0,Core semiconductor material essential for integrated circuits and microcontrollers in automation controllers.,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Silicon,1.0,Core semiconductor material essential for integrated circuits and microcontrollers in automation controllers.,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Copper,0.9,"Used extensively for electrical wiring, PCB traces, and connectors ensuring conductivity.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Copper,0.9,"Used extensively for electrical wiring, PCB traces, and connectors ensuring conductivity.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Copper,0.9,"Used extensively for electrical wiring, PCB traces, and connectors ensuring conductivity.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Copper,0.9,"Used extensively for electrical wiring, PCB traces, and connectors ensuring conductivity.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Copper,0.9,"Used extensively for electrical wiring, PCB traces, and connectors ensuring conductivity.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Aluminum,0.7,"Used for heat sinks and housing components due to thermal conductivity and lightweight properties, alternatives exist but commonly used.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Aluminum,0.7,"Used for heat sinks and housing components due to thermal conductivity and lightweight properties, alternatives exist but commonly used.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Aluminum,0.7,"Used for heat sinks and housing components due to thermal conductivity and lightweight properties, alternatives exist but commonly used.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Aluminum,0.7,"Used for heat sinks and housing components due to thermal conductivity and lightweight properties, alternatives exist but commonly used.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Aluminum,0.7,"Used for heat sinks and housing components due to thermal conductivity and lightweight properties, alternatives exist but commonly used.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Epoxy resins,0.85,"Used in PCB fabrication and component encapsulation for insulation and mechanical protection, industry standard.",390730,Germany,metric tons,0.0,30.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Epoxy resins,0.85,"Used in PCB fabrication and component encapsulation for insulation and mechanical protection, industry standard.",390730,Japan,metric tons,0.0,25.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Epoxy resins,0.85,"Used in PCB fabrication and component encapsulation for insulation and mechanical protection, industry standard.",390730,United States,metric tons,0.0,18.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Epoxy resins,0.85,"Used in PCB fabrication and component encapsulation for insulation and mechanical protection, industry standard.",390730,China,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
9,d4v1v1,Hydroponic Systems,Automation Controller,0.89,Strong consensus with 3 agents supporting and average confidence of 0.89. Important for system automation and environmental control.,Epoxy resins,0.85,"Used in PCB fabrication and component encapsulation for insulation and mechanical protection, industry standard.",390730,South Korea,metric tons,0.0,9.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Copper,0.9,"Used for conductive traces and wiring due to excellent electrical conductivity, essential in sensor circuitry.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Copper,0.9,"Used for conductive traces and wiring due to excellent electrical conductivity, essential in sensor circuitry.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Copper,0.9,"Used for conductive traces and wiring due to excellent electrical conductivity, essential in sensor circuitry.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Copper,0.9,"Used for conductive traces and wiring due to excellent electrical conductivity, essential in sensor circuitry.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Copper,0.9,"Used for conductive traces and wiring due to excellent electrical conductivity, essential in sensor circuitry.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silicon,0.85,"Semiconductor material in sensor chips, high confidence though some sensors use other technologies.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silicon,0.85,"Semiconductor material in sensor chips, high confidence though some sensors use other technologies.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silicon,0.85,"Semiconductor material in sensor chips, high confidence though some sensors use other technologies.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silicon,0.85,"Semiconductor material in sensor chips, high confidence though some sensors use other technologies.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silicon,0.85,"Semiconductor material in sensor chips, high confidence though some sensors use other technologies.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silver,0.6,Common electrode and contact material in sensors due to conductivity; alternatives exist but frequently used.,710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silver,0.6,Common electrode and contact material in sensors due to conductivity; alternatives exist but frequently used.,710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silver,0.6,Common electrode and contact material in sensors due to conductivity; alternatives exist but frequently used.,710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silver,0.6,Common electrode and contact material in sensors due to conductivity; alternatives exist but frequently used.,710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Silver,0.6,Common electrode and contact material in sensors due to conductivity; alternatives exist but frequently used.,710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Glass,0.7,"Used in sensor housings and protective windows for chemical resistance and transparency, moderately confident.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Glass,0.7,"Used in sensor housings and protective windows for chemical resistance and transparency, moderately confident.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Glass,0.7,"Used in sensor housings and protective windows for chemical resistance and transparency, moderately confident.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Glass,0.7,"Used in sensor housings and protective windows for chemical resistance and transparency, moderately confident.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,pH and EC Sensors,0.88,Strong consensus among 2 agents with average confidence of 0.88. Important for monitoring nutrient solution quality.,Glass,0.7,"Used in sensor housings and protective windows for chemical resistance and transparency, moderately confident.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Aluminum,0.9,Widely used lightweight metal for structural frames offering corrosion resistance and strength.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Aluminum,0.9,Widely used lightweight metal for structural frames offering corrosion resistance and strength.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Aluminum,0.9,Widely used lightweight metal for structural frames offering corrosion resistance and strength.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Aluminum,0.9,Widely used lightweight metal for structural frames offering corrosion resistance and strength.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Aluminum,0.9,Widely used lightweight metal for structural frames offering corrosion resistance and strength.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Stainless steel,0.85,"Alternative metal for structural frames offering strength and corrosion resistance, more common for heavy-duty frames.",722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Stainless steel,0.85,"Alternative metal for structural frames offering strength and corrosion resistance, more common for heavy-duty frames.",722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Stainless steel,0.85,"Alternative metal for structural frames offering strength and corrosion resistance, more common for heavy-duty frames.",722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Stainless steel,0.85,"Alternative metal for structural frames offering strength and corrosion resistance, more common for heavy-duty frames.",722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Structural Frame,0.88,Strong consensus among 3 agents with average confidence of 0.88. Important for structural support of system.,Stainless steel,0.85,"Alternative metal for structural frames offering strength and corrosion resistance, more common for heavy-duty frames.",722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Gallium nitride,0.95,"Primary semiconductor material used in blue and white LEDs, essential for LED function.",285000,China,metric tons,0.0,65.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Gallium nitride,0.95,"Primary semiconductor material used in blue and white LEDs, essential for LED function.",285000,United States,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Gallium nitride,0.95,"Primary semiconductor material used in blue and white LEDs, essential for LED function.",285000,Japan,metric tons,0.0,10.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Gallium nitride,0.95,"Primary semiconductor material used in blue and white LEDs, essential for LED function.",285000,South Korea,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Gallium nitride,0.95,"Primary semiconductor material used in blue and white LEDs, essential for LED function.",285000,Taiwan,metric tons,0.0,3.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Silicon,0.85,"Used in driver ICs and heat sinks, high confidence though less critical than gallium nitride.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Silicon,0.85,"Used in driver ICs and heat sinks, high confidence though less critical than gallium nitride.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Silicon,0.85,"Used in driver ICs and heat sinks, high confidence though less critical than gallium nitride.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Silicon,0.85,"Used in driver ICs and heat sinks, high confidence though less critical than gallium nitride.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Silicon,0.85,"Used in driver ICs and heat sinks, high confidence though less critical than gallium nitride.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Copper,0.8,Used for electrical connections and thermal management due to conductivity.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Copper,0.8,Used for electrical connections and thermal management due to conductivity.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Copper,0.8,Used for electrical connections and thermal management due to conductivity.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Copper,0.8,Used for electrical connections and thermal management due to conductivity.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Copper,0.8,Used for electrical connections and thermal management due to conductivity.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Aluminum,0.7,Used for heat sinks and housing components for thermal management and support.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Aluminum,0.7,Used for heat sinks and housing components for thermal management and support.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Aluminum,0.7,Used for heat sinks and housing components for thermal management and support.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Aluminum,0.7,Used for heat sinks and housing components for thermal management and support.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,LED Grow Light,0.87,Strong consensus with 4 agents supporting and average confidence of 0.87. Essential for plant growth in indoor settings.,Aluminum,0.7,Used for heat sinks and housing components for thermal management and support.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Polyethylene,0.8,Common polymer for sparger tubes and diffusers due to chemical resistance and flexibility.,390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Polyethylene,0.8,Common polymer for sparger tubes and diffusers due to chemical resistance and flexibility.,390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Polyethylene,0.8,Common polymer for sparger tubes and diffusers due to chemical resistance and flexibility.,390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
